 ,Label,Area,X,Y
61775,13066.0,4282,372.756,1510.019
61776,13066.0,4383,78.381,1537.290
61777,13066.0,4781,273.556,1743.465
61778,13067.0,3199,287.326,1052.859
61779,13067.0,3681,122.649,1184.444
61780,13067.0,4404,364.403,1527.494
61781,13067.0,4192,74.739,1536.723
61782,13067.0,4745,251.659,1756.222
61783,13068.0,3245,303.602,1117.816
61784,13068.0,3568,117.394,1174.554
61785,13068.0,4355,73.827,1544.884
61786,13068.0,4507,360.607,1563.500
61787,13068.0,4737,229.048,1764.056
61788,13069.0,3657,114.788,1168.823
61789,13069.0,3206,307.847,1172.190
61790,13069.0,4442,71.646,1541.324
61791,13069.0,4271,366.877,1605.742
61792,13069.0,4813,214.385,1764.825
61793,13070.0,3708,115.637,1161.397
61794,13070.0,3347,305.890,1221.982
61795,13070.0,4367,72.610,1535.529
61796,13070.0,4132,377.201,1654.890
61797,13070.0,4908,197.452,1758.236
61798,13071.0,3642,114.141,1153.220
61799,13071.0,3263,300.247,1244.406
61800,13071.0,4221,72.526,1532.450
61801,13071.0,4127,386.781,1684.591
61802,13071.0,4792,185.030,1750.985
61803,13072.0,3653,114.144,1140.561
61804,13072.0,3313,290.720,1261.104
61805,13072.0,4231,79.855,1529.648
61806,13072.0,4258,397.775,1725.105
61807,13072.0,4713,173.577,1736.252
61808,13073.0,3590,115.618,1127.926
61809,13073.0,3276,285.970,1265.848
61810,13073.0,4118,83.298,1522.089
61811,13073.0,4771,166.690,1722.953
61812,13073.0,4183,401.601,1758.191
61813,13074.0,3702,117.558,1107.585
61814,13074.0,3262,282.042,1264.240
61815,13074.0,4245,90.059,1507.667
61816,13074.0,4707,158.925,1703.290
61817,13074.0,4319,389.369,1805.465
61818,13075.0,3644,119.184,1090.396
61819,13075.0,3355,266.432,1276.493
61820,13075.0,4204,98.230,1496.487
61821,13075.0,4687,154.925,1685.593
61822,13075.0,4349,378.831,1825.979
61823,13076.0,3659,123.333,1068.051
61824,13076.0,3200,251.672,1295.563
61825,13076.0,4083,111.811,1487.256
61826,13076.0,4646,148.223,1674.551
61827,13076.0,4078,364.240,1840.566
61828,13077.0,3612,125.934,1050.800
61829,13077.0,3207,243.882,1309.261
61830,13077.0,4078,126.631,1480.929
61831,13077.0,4769,145.124,1671.113
61832,13077.0,4215,357.906,1837.211
61833,13078.0,3623,128.010,1027.532
61834,13078.0,3181,247.992,1333.962
61835,13078.0,4046,150.755,1479.679
61836,13078.0,4557,152.529,1673.862
61837,13078.0,4368,348.891,1829.995
61838,13079.0,3669,129.308,1008.525
61839,13079.0,3297,256.088,1345.646
61840,13079.0,3985,169.151,1477.743
61841,13079.0,4616,157.318,1668.516
61842,13079.0,4386,341.397,1821.811
61843,13080.0,3612,132.289,979.994
61844,13080.0,3217,270.427,1349.795
61845,13080.0,3943,192.386,1479.667
61846,13080.0,4543,163.232,1661.145
61847,13080.0,4198,331.675,1807.883
61848,13081.0,3519,133.941,958.100
61849,13081.0,3195,280.914,1344.563
61850,13081.0,4093,206.010,1481.108
61851,13081.0,4599,166.977,1651.242
61852,13081.0,4574,316.288,1815.312
61853,13082.0,3679,134.822,929.057
61854,13082.0,3249,297.243,1328.548
61855,13082.0,3965,223.677,1489.425
61856,13082.0,4537,171.629,1633.425
61857,13082.0,4502,301.171,1831.178
61858,13083.0,3694,135.248,904.813
61859,13083.0,3230,309.786,1311.439
61860,13083.0,3865,233.982,1491.604
61861,13083.0,4479,174.985,1621.520
61862,13083.0,4387,284.037,1842.925
61863,13084.0,3668,136.559,871.458
61864,13084.0,3251,324.711,1288.183
61865,13084.0,4065,245.669,1497.765
61866,13084.0,4616,177.063,1602.808
61867,13084.0,4332,268.095,1850.684
61868,13085.0,3627,136.954,847.641
61869,13085.0,3321,340.191,1281.271
61870,13085.0,4007,253.817,1503.483
61871,13085.0,4561,177.447,1586.031
61872,13085.0,4335,258.108,1851.093
61873,13086.0,3769,135.971,811.429
61874,13086.0,3357,357.729,1270.050
61875,13086.0,3943,262.086,1517.743
61876,13086.0,4399,177.505,1563.307
61877,13086.0,4320,245.896,1844.281
61878,13087.0,3833,134.729,783.065
61879,13087.0,3344,365.828,1258.240
61880,13087.0,4035,268.269,1520.734
61881,13087.0,4413,177.417,1551.769
61882,13087.0,4294,239.537,1830.729
61883,13088.0,3702,132.131,750.828
61884,13088.0,3372,374.677,1238.520
61885,13088.0,4107,279.706,1527.472
61886,13088.0,4514,178.022,1548.890
61887,13088.0,4223,231.999,1812.204
61888,13089.0,3606,129.630,729.321
61889,13089.0,3429,380.711,1219.737
61890,13089.0,4013,287.228,1530.051
61891,13089.0,4582,174.953,1555.471
61892,13089.0,4288,228.222,1795.318
61893,13090.0,3741,127.210,706.767
61894,13090.0,3487,387.419,1187.632
61895,13090.0,4011,300.879,1535.509
61896,13090.0,4439,172.560,1574.495
61897,13090.0,4217,221.555,1773.899
61898,13091.0,3654,128.152,703.996
61899,13091.0,3509,393.182,1162.937
61900,13091.0,3891,309.865,1537.009
61901,13091.0,4478,167.583,1587.778
61902,13091.0,4168,216.004,1756.452
61903,13092.0,3667,140.876,703.280
61904,13092.0,3456,398.005,1127.665
61905,13092.0,3894,325.923,1533.634
61906,13092.0,4564,166.763,1596.369
61907,13092.0,4164,209.290,1735.264
61908,13093.0,3630,148.830,708.335
61909,13093.0,3429,397.265,1105.097
61910,13093.0,3954,335.526,1529.154
61911,13093.0,4519,167.002,1597.375
61912,13093.0,4219,207.139,1714.774
61913,13094.0,3596,161.425,724.135
61914,13094.0,3512,390.467,1075.805
61915,13094.0,4029,352.418,1524.797
61916,13094.0,4499,168.871,1591.545
61917,13094.0,4445,202.842,1699.795
61918,13095.0,3511,168.239,737.696
61919,13095.0,3540,384.604,1056.240
61920,13095.0,3885,360.873,1520.011
61921,13095.0,8573,185.690,1642.278
61922,13096.0,3550,173.121,770.186
61923,13096.0,3493,376.608,1026.452
61924,13096.0,4018,375.103,1510.724
61925,13096.0,4556,165.313,1573.459
61926,13096.0,4018,213.942,1730.725
61927,13097.0,3604,172.540,787.379
61928,13097.0,3491,368.642,1004.769
61929,13097.0,4032,384.127,1503.814
61930,13097.0,4578,162.521,1564.925
61931,13097.0,3948,241.356,1741.212
61932,13098.0,3614,168.505,801.160
61933,13098.0,3355,348.589,993.156
61934,13098.0,3965,391.873,1490.020
61935,13098.0,4482,154.059,1549.292
61936,13098.0,3951,275.976,1740.472
61937,13099.0,3546,166.323,803.935
61938,13099.0,3319,329.837,994.683
61939,13099.0,4087,398.078,1478.520
61940,13099.0,4573,145.754,1538.175
61941,13099.0,3953,294.971,1734.162
61942,13100.0,3569,164.567,800.982
61943,13100.0,3336,296.522,1014.279
61944,13100.0,4096,404.258,1464.790
61945,13100.0,4668,132.365,1526.266
61946,13100.0,3972,316.650,1721.043
61947,13101.0,3603,162.482,793.527
61948,13101.0,3232,272.011,1035.751
61949,13101.0,3991,408.678,1458.318
61950,13101.0,4771,119.778,1525.453
61951,13101.0,4152,330.659,1707.112
61952,13102.0,3479,158.299,780.306
61953,13102.0,3227,244.955,1055.483
61954,13102.0,4049,404.719,1449.859
61955,13102.0,4640,114.785,1537.599
61956,13102.0,4290,344.713,1683.992
61957,13103.0,3477,154.904,767.474
61958,13103.0,3171,230.450,1062.045
61959,13103.0,4143,404.116,1446.092
61960,13103.0,4621,115.333,1552.261
61961,13103.0,4246,352.359,1664.336
61962,13104.0,3704,151.372,746.025
61963,13104.0,3140,218.089,1059.453
61964,13104.0,4099,397.224,1433.238
61965,13104.0,4576,127.213,1581.761
61966,13104.0,4354,362.074,1638.633
61967,13105.0,3540,147.608,730.894
61968,13105.0,3157,213.062,1063.574
61969,13105.0,4080,392.200,1423.362
61970,13105.0,4490,138.441,1607.538
61971,13105.0,4352,368.804,1618.540
61972,13106.0,3693,143.202,705.648
61973,13106.0,3125,234.133,1104.218
61974,13106.0,3997,383.719,1410.184
61975,13106.0,4292,375.353,1587.271
61976,13106.0,4413,152.261,1641.489
61977,13107.0,3630,141.166,686.301
61978,13107.0,3138,257.156,1130.461
61979,13107.0,4063,378.063,1395.977
61980,13107.0,4450,378.876,1561.193
61981,13107.0,4539,161.207,1661.611
61982,13108.0,3654,140.357,658.781
61983,13108.0,3180,284.939,1147.570
61984,13108.0,8653,378.673,1457.886
61985,13108.0,4616,168.852,1684.499
61986,13109.0,3587,138.536,635.047
61987,13109.0,3225,303.467,1150.415
61988,13109.0,8081,378.593,1438.787
61989,13109.0,4636,173.183,1695.035
61990,13110.0,3686,138.528,609.925
61991,13110.0,3233,323.489,1145.651
61992,13110.0,8416,377.317,1417.952
61993,13110.0,4515,177.683,1702.658
61994,13111.0,3690,145.217,601.637
61995,13111.0,3163,336.844,1136.145
61996,13111.0,8311,372.291,1400.507
61997,13111.0,4629,180.034,1697.551
61998,13112.0,3580,157.843,605.367
61999,13112.0,3338,354.047,1121.392
62000,13112.0,3794,319.936,1358.834
62001,13112.0,4568,401.875,1398.122
62002,13112.0,4519,181.213,1696.885
62003,13113.0,3649,166.611,611.503
62004,13113.0,3341,366.131,1108.264
62005,13113.0,3756,297.923,1353.098
62006,13113.0,4522,407.603,1376.678
62007,13113.0,4670,180.959,1689.897
62008,13114.0,3721,173.365,615.103
62009,13114.0,3330,383.918,1088.845
62010,13114.0,4675,416.878,1342.216
62011,13114.0,3783,269.423,1343.235
62012,13114.0,4625,181.077,1676.337
62013,13115.0,4139,180.802,609.943
62014,13115.0,3390,401.996,1085.805
62015,13115.0,4857,424.805,1320.219
62016,13115.0,3832,251.120,1335.440
62017,13115.0,4479,180.758,1666.238
62018,13116.0,4040,210.307,605.207
62019,13116.0,3413,428.105,1088.330
62020,13116.0,4651,434.331,1293.754
62021,13116.0,3771,220.855,1329.903
62022,13116.0,4440,181.028,1651.375
62023,13117.0,3983,238.088,592.187
62024,13117.0,3492,446.599,1086.591
62025,13117.0,4707,441.679,1272.531
62026,13117.0,3834,202.873,1332.083
62027,13117.0,4741,184.053,1644.128
62028,13118.0,3838,258.868,566.475
62029,13118.0,2919,463.831,1067.111
62030,13118.0,4755,449.910,1243.860
62031,13118.0,4019,181.483,1332.753
62032,13118.0,4704,201.524,1645.676
62033,13119.0,3735,274.823,558.428
62034,13119.0,2629,473.819,1047.743
62035,13119.0,4763,455.690,1225.295
62036,13119.0,4201,172.776,1336.339
62037,13119.0,4360,219.223,1658.674
62038,13120.0,3659,286.158,568.800
62039,13120.0,2709,479.572,1027.406
62040,13120.0,4653,462.260,1197.795
62041,13120.0,4153,163.345,1342.240
62042,13120.0,4485,248.396,1674.835
62043,13121.0,3715,290.290,581.760
62044,13121.0,2669,480.277,1009.477
62045,13121.0,4717,465.260,1173.286
62046,13121.0,4083,161.099,1348.964
62047,13121.0,4577,269.190,1687.701
62048,13122.0,3573,278.268,611.721
62049,13122.0,2645,480.726,979.895
62050,13122.0,4597,467.275,1134.649
62051,13122.0,4059,155.748,1360.162
62052,13122.0,4511,289.911,1694.834
62053,13123.0,3586,260.317,625.987
62054,13123.0,2656,481.191,958.529
62055,13123.0,4599,468.063,1104.126
62056,13123.0,4056,153.683,1369.897
62057,13123.0,4557,300.036,1697.864
62058,13124.0,3665,239.774,631.393
62059,13124.0,2616,474.663,937.206
62060,13124.0,4429,465.957,1059.776
62061,13124.0,4089,148.335,1381.829
62062,13124.0,4798,309.910,1695.315
62063,13125.0,3616,225.507,628.696
62064,13125.0,7999,468.058,986.944
62065,13125.0,3924,149.210,1400.426
62066,13125.0,4816,317.156,1693.857
62067,13126.0,3531,207.045,628.171
62068,13126.0,2964,475.770,915.860
62069,13126.0,4456,455.999,1026.642
62070,13126.0,4069,147.479,1418.034
62071,13126.0,4705,323.694,1685.255
62072,13127.0,3637,191.161,640.226
62073,13127.0,7955,460.845,974.207
62074,13127.0,4028,147.230,1432.474
62075,13127.0,4538,327.204,1675.047
62076,13128.0,3857,178.817,665.789
62077,13128.0,3267,476.049,887.242
62078,13128.0,4368,449.265,1050.337
62079,13128.0,4184,144.249,1434.995
62080,13128.0,4501,331.108,1657.354
62081,13129.0,3589,172.644,697.437
62082,13129.0,3654,477.304,868.904
62083,13129.0,4368,451.060,1082.804
62084,13129.0,4078,142.308,1437.955
62085,13129.0,4584,333.995,1641.712
62086,13130.0,3542,171.001,728.104
62087,13130.0,3324,473.345,857.516
62088,13130.0,4772,452.112,1133.117
62089,13130.0,3985,139.738,1439.679
62090,13130.0,5124,338.625,1627.195
62091,13131.0,3577,174.527,743.200
62092,13131.0,3125,461.739,853.771
62093,13131.0,4789,441.029,1172.592
62094,13131.0,3907,135.787,1454.932
62095,13131.0,5006,350.865,1613.655
62096,13132.0,3430,178.736,752.214
62097,13132.0,3418,424.227,878.254
62098,13132.0,4395,414.566,1220.042
62099,13132.0,4134,129.685,1484.210
62100,13132.0,4980,365.474,1575.053
62101,13133.0,3519,181.712,754.316
62102,13133.0,3285,388.649,908.063
62103,13133.0,4291,388.516,1296.620
62104,13133.0,4189,122.562,1499.768
62105,13133.0,4930,394.670,1544.592
62106,13134.0,3634,183.741,746.943
62107,13134.0,3347,344.672,949.569
62108,13134.0,4140,361.798,1371.333
62109,13134.0,4059,118.826,1534.158
62110,13134.0,5178,437.856,1512.050
62111,13135.0,3584,184.298,737.147
62112,13135.0,3330,317.854,978.186
62113,13135.0,4191,346.907,1406.069
62114,13135.0,5042,448.943,1494.752
62115,13135.0,3997,121.037,1561.219
62116,13136.0,3449,183.310,722.285
62117,13136.0,3355,286.802,1010.362
62118,13136.0,4130,330.939,1434.991
62119,13136.0,4882,446.105,1481.783
62120,13136.0,4009,121.578,1593.171
62121,13137.0,3738,180.941,707.377
62122,13137.0,3280,263.450,1044.174
62123,13137.0,4075,321.488,1446.288
62124,13137.0,4930,440.350,1469.007
62125,13137.0,4135,124.981,1621.004
62126,13138.0,3587,176.546,683.332
62127,13138.0,3225,237.346,1119.805
62128,13138.0,4771,427.348,1450.331
62129,13138.0,4142,309.350,1451.908
62130,13138.0,4057,130.426,1655.908
62131,13139.0,3567,173.226,662.907
62132,13139.0,3257,234.404,1155.365
62133,13139.0,4814,415.631,1434.521
62134,13139.0,4133,302.103,1450.712
62135,13139.0,4043,134.852,1676.864
62136,13140.0,3639,171.344,641.061
62137,13140.0,3223,241.102,1180.074
62138,13140.0,4866,401.192,1412.893
62139,13140.0,4204,294.275,1442.048
62140,13140.0,3948,149.230,1700.367
62141,13141.0,3782,175.835,638.617
62142,13141.0,3215,248.890,1187.351
62143,13141.0,4781,384.438,1403.677
62144,13141.0,4082,289.999,1445.898
62145,13141.0,3955,159.950,1709.723
62146,13142.0,3671,189.368,648.476
62147,13142.0,3240,259.281,1184.384
62148,13142.0,4925,367.101,1386.049
62149,13142.0,3922,283.288,1483.005
62150,13142.0,3958,181.738,1713.756
62151,13143.0,3579,212.464,660.244
62152,13143.0,3161,266.165,1174.977
62153,13143.0,4897,352.663,1370.787
62154,13143.0,4198,289.440,1523.101
62155,13143.0,3833,199.531,1717.484
62156,13144.0,3610,248.488,680.594
62157,13144.0,3260,274.507,1157.256
62158,13144.0,4659,334.412,1349.007
62159,13144.0,4274,311.487,1568.738
62160,13144.0,3948,219.682,1710.861
62161,13145.0,3783,276.764,704.128
62162,13145.0,3251,279.418,1138.071
62163,13145.0,4736,322.563,1329.248
62164,13145.0,4070,324.437,1593.849
62165,13145.0,4178,236.302,1706.872
62166,13146.0,3564,292.261,720.584
62167,13146.0,3192,281.468,1106.168
62168,13146.0,4728,308.313,1296.131
62169,13146.0,4069,345.490,1615.703
62170,13146.0,3966,251.477,1698.699
62171,13147.0,3647,296.494,732.527
62172,13147.0,3158,279.464,1088.696
62173,13147.0,4772,295.627,1276.556
62174,13147.0,4191,356.973,1624.775
62175,13147.0,3947,260.310,1690.130
62176,13148.0,3741,289.103,757.242
62177,13148.0,3099,271.135,1078.975
62178,13148.0,4648,270.866,1272.731
62179,13148.0,4178,368.999,1627.437
62180,13148.0,4116,266.155,1679.114
62181,13149.0,3594,282.246,781.537
62182,13149.0,3171,266.257,1082.129
62183,13149.0,4681,254.885,1279.824
62184,13149.0,4211,375.348,1620.382
62185,13149.0,4169,268.848,1667.258
62186,13150.0,3724,266.401,814.188
62187,13150.0,3229,254.888,1085.311
62188,13150.0,4475,227.582,1301.887
62189,13150.0,4190,379.977,1610.254
62190,13150.0,4097,271.279,1649.983
62191,13151.0,3864,248.447,826.877
62192,13151.0,3246,243.909,1088.768
62193,13151.0,4536,206.019,1319.453
62194,13151.0,4214,380.946,1599.074
62195,13151.0,4080,271.572,1636.350
62196,13152.0,3605,220.240,841.256
62197,13152.0,3185,224.940,1105.014
62198,13152.0,4450,179.256,1351.495
62199,13152.0,4420,381.179,1579.695
62200,13152.0,4164,269.733,1616.544
62201,13153.0,3581,196.822,845.429
62202,13153.0,3246,210.522,1115.019
62203,13153.0,4416,159.740,1377.829
62204,13153.0,4332,381.808,1566.037
62205,13153.0,4079,268.682,1598.997
62206,13154.0,3663,164.108,850.673
62207,13154.0,3195,194.325,1124.003
62208,13154.0,4518,145.028,1409.243
62209,13154.0,4195,386.362,1546.812
62210,13154.0,4150,267.137,1570.216
62211,13155.0,3740,143.230,849.778
62212,13155.0,3210,185.029,1138.848
62213,13155.0,4551,136.730,1436.576
62214,13155.0,4382,388.714,1530.119
62215,13155.0,4357,266.208,1548.000
62216,13156.0,3701,122.754,849.740
62217,13156.0,3220,194.830,1176.563
62218,13156.0,4579,130.008,1483.492
62219,13156.0,4447,392.088,1507.306
62220,13156.0,4478,266.367,1527.148
62221,13157.0,3626,110.287,854.622
62222,13157.0,3196,212.889,1197.126
62223,13157.0,4294,394.264,1487.285
62224,13157.0,4514,129.918,1518.714
62225,13157.0,4128,262.521,1514.522
62226,13158.0,3834,101.063,865.381
62227,13158.0,3147,241.517,1211.088
62228,13158.0,4342,396.686,1457.539
62229,13158.0,4019,258.612,1511.697
62230,13158.0,4531,134.446,1557.042
62231,13159.0,3922,95.911,874.079
62232,13159.0,3111,262.989,1214.981
62233,13159.0,4461,397.986,1433.470
62234,13159.0,3908,251.264,1507.685
62235,13159.0,4424,134.673,1586.624
62236,13160.0,3635,90.060,881.509
62237,13160.0,3205,287.112,1209.996
62238,13160.0,4416,399.292,1401.635
62239,13160.0,3884,244.221,1502.303
62240,13160.0,4487,144.278,1648.992
62241,13161.0,3694,86.214,897.457
62242,13161.0,3245,302.907,1201.187
62243,13161.0,4307,399.918,1377.377
62244,13161.0,3818,238.580,1503.575
62245,13161.0,4667,159.503,1694.423
62246,13162.0,3826,97.789,936.123
62247,13162.0,3253,319.371,1184.241
62248,13162.0,4319,401.639,1344.609
62249,13162.0,3796,229.215,1503.738
62250,13162.0,4599,174.921,1732.573
62251,13163.0,3767,107.958,960.715
62252,13163.0,3252,329.971,1168.490
62253,13163.0,4265,402.527,1318.828
62254,13163.0,3956,221.545,1505.920
62255,13163.0,4512,182.754,1753.340
62256,13164.0,3781,122.289,986.493
62257,13164.0,3301,342.542,1145.011
62258,13164.0,4314,402.809,1284.000
62259,13164.0,4000,206.505,1500.869
62260,13164.0,4762,186.785,1767.648
62261,13165.0,3649,129.668,1001.954
62262,13165.0,3254,349.222,1124.589
62263,13165.0,4419,402.839,1257.670
62264,13165.0,4086,195.374,1502.328
62265,13165.0,4940,188.375,1775.188
62266,13166.0,3606,135.519,1033.774
62267,13166.0,3261,355.272,1103.000
62268,13166.0,4523,403.701,1222.106
62269,13166.0,4112,179.893,1500.427
62270,13166.0,4888,188.170,1777.968
62271,13167.0,3620,141.404,1064.063
62272,13167.0,3282,357.631,1090.051
62273,13167.0,4411,404.251,1195.113
62274,13167.0,4040,173.535,1506.550
62275,13167.0,4557,186.392,1778.582
62276,13168.0,3365,357.775,1067.993
62277,13168.0,3645,150.670,1090.340
62278,13168.0,4637,404.129,1159.853
62279,13168.0,3996,169.474,1508.434
62280,13168.0,4630,186.477,1775.805
62281,13169.0,3466,354.193,1048.250
62282,13169.0,3700,154.178,1105.051
62283,13169.0,4466,407.073,1148.424
62284,13169.0,3944,172.466,1513.828
62285,13169.0,4737,192.530,1775.537
62286,13170.0,3501,351.385,1026.601
62287,13170.0,3666,158.748,1130.358
62288,13170.0,4443,413.258,1167.159
62289,13170.0,3830,178.967,1520.301
62290,13170.0,4561,218.246,1780.281
62291,13171.0,3413,343.779,1010.808
62292,13171.0,3688,175.039,1182.243
62293,13171.0,4817,424.861,1203.128
62294,13171.0,3775,190.203,1532.406
62295,13171.0,4473,240.630,1782.771
62296,13172.0,3273,329.766,1004.551
62297,13172.0,3624,201.157,1235.238
62298,13172.0,4574,440.989,1258.154
62299,13172.0,3781,201.802,1544.838
62300,13172.0,4467,277.297,1780.152
62301,13173.0,3202,321.027,1003.100
62302,13173.0,3632,219.409,1261.360
62303,13173.0,4633,447.793,1290.903
62304,13173.0,3841,211.588,1556.107
62305,13173.0,4617,300.047,1771.951
62306,13174.0,3171,311.319,1012.760
62307,13174.0,3706,240.259,1287.503
62308,13174.0,4694,449.426,1322.484
62309,13174.0,3944,218.957,1561.202
62310,13174.0,4463,325.967,1758.650
62311,13175.0,3272,307.626,1034.738
62312,13175.0,3640,252.859,1298.308
62313,13175.0,4770,451.002,1342.205
62314,13175.0,3996,223.638,1562.135
62315,13175.0,4699,334.202,1751.599
62316,13176.0,3222,307.181,1066.339
62317,13176.0,3585,266.079,1313.514
62318,13176.0,4719,461.273,1385.246
62319,13176.0,4022,224.652,1555.628
62320,13176.0,4662,331.411,1755.665
62321,13177.0,3270,309.579,1084.599
62322,13177.0,3586,273.802,1319.105
62323,13177.0,4746,465.988,1417.839
62324,13177.0,3898,225.831,1547.335
62325,13177.0,4737,324.840,1755.358
62326,13178.0,3231,316.780,1099.750
62327,13178.0,3830,280.117,1319.226
62328,13178.0,4824,472.306,1440.443
62329,13178.0,3855,228.094,1529.262
62330,13178.0,4616,314.817,1748.395
62331,13179.0,3313,321.324,1101.809
62332,13179.0,3749,283.824,1317.412
62333,13179.0,4072,472.030,1448.702
62334,13179.0,3960,229.845,1512.680
62335,13179.0,4581,306.818,1760.207
62336,13180.0,3289,327.634,1099.237
62337,13180.0,3646,287.138,1308.745
62338,13180.0,3686,477.454,1462.443
62339,13180.0,4172,232.126,1484.211
62340,13180.0,4512,328.879,1781.728
62341,13181.0,3289,332.989,1090.236
62342,13181.0,3754,287.749,1301.325
62343,13181.0,4065,234.152,1463.052
62344,13181.0,2947,480.500,1490.801
62345,13181.0,4551,347.754,1783.686
62346,13182.0,3322,344.380,1077.528
62347,13182.0,3864,287.186,1293.562
62348,13182.0,4090,242.856,1443.014
62349,13182.0,3209,482.106,1510.443
62350,13182.0,4704,363.014,1777.881
62351,13183.0,3219,367.907,1100.752
62352,13183.0,3645,286.878,1285.362
62353,13183.0,4003,250.518,1433.540
62354,13183.0,3409,479.654,1539.439
62355,13183.0,4727,370.159,1770.006
62356,13184.0,3314,396.702,1153.084
62357,13184.0,3661,281.840,1270.516
62358,13184.0,4073,260.726,1429.291
62359,13184.0,3247,481.075,1562.746
62360,13184.0,4735,375.822,1755.052
62361,13185.0,3378,421.073,1205.696
62362,13185.0,7893,267.473,1349.139
62363,13185.0,2825,479.836,1591.875
62364,13185.0,4745,378.007,1743.240
62365,13186.0,3692,280.396,1240.832
62366,13186.0,3496,447.459,1252.601
62367,13186.0,3963,258.808,1434.564
62368,13186.0,3602,479.516,1634.191
62369,13186.0,4637,377.362,1721.301
62370,13187.0,3694,275.079,1230.521
62371,13187.0,3475,462.538,1269.667
62372,13187.0,3981,254.955,1430.257
62373,13187.0,4149,478.710,1655.116
62374,13187.0,4647,375.613,1704.508
62375,13188.0,3621,264.783,1225.527
62376,13188.0,3352,473.753,1273.121
62377,13188.0,3866,251.469,1415.227
62378,13188.0,4759,373.490,1677.054
62379,13188.0,4222,476.872,1671.437
62380,13189.0,3674,259.533,1217.012
62381,13189.0,3075,478.296,1262.575
62382,13189.0,3989,247.706,1405.779
62383,13189.0,4796,371.476,1653.579
62384,13189.0,4390,475.741,1675.638
62385,13190.0,3625,256.579,1188.390
62386,13190.0,2485,481.758,1234.072
62387,13190.0,3962,246.854,1399.783
62388,13190.0,4766,366.559,1619.301
62389,13190.0,4796,473.791,1672.835
62390,13191.0,3612,254.126,1167.738
62391,13191.0,2912,476.315,1290.694
62392,13191.0,3842,241.557,1391.840
62393,13191.0,4864,363.439,1591.819
62394,13191.0,4626,470.409,1665.793
62395,13192.0,3612,249.235,1141.929
62396,13192.0,3440,451.454,1333.990
62397,13192.0,3957,234.851,1390.997
62398,13192.0,4879,359.575,1552.565
62399,13192.0,4985,469.210,1650.048
62400,13193.0,3662,244.597,1120.632
62401,13193.0,3525,435.082,1361.911
62402,13193.0,3897,226.758,1388.807
62403,13193.0,4880,356.872,1521.568
62404,13193.0,4665,467.612,1648.604
62405,13194.0,3587,241.574,1091.531
62406,13194.0,3427,420.948,1377.939
62407,13194.0,3942,213.128,1375.436
62408,13194.0,4773,350.725,1484.957
62409,13194.0,4543,473.210,1654.370
62410,13195.0,3679,238.579,1074.977
62411,13195.0,3417,414.756,1378.578
62412,13195.0,4100,201.029,1370.542
62413,13195.0,4742,340.205,1478.318
62414,13195.0,3830,475.367,1669.094
62415,13196.0,3599,228.751,1051.872
62416,13196.0,3482,413.124,1371.957
62417,13196.0,4100,177.231,1366.485
62418,13196.0,4683,329.366,1484.902
62419,13196.0,4011,479.269,1678.523
62420,13197.0,3582,222.259,1033.930
62421,13197.0,3922,160.001,1370.426
62422,13197.0,3491,419.095,1379.090
62423,13197.0,4522,318.746,1495.330
62424,13197.0,3657,472.986,1678.008
62425,13198.0,3551,215.412,1004.725
62426,13198.0,4094,135.623,1377.408
62427,13198.0,3405,423.125,1417.711
62428,13198.0,4690,310.321,1500.446
62429,13198.0,4165,462.017,1675.938
62430,13199.0,3669,211.780,980.199
62431,13199.0,3968,120.089,1385.090
62432,13199.0,3354,412.352,1487.075
62433,13199.0,4723,303.378,1497.987
62434,13199.0,4470,453.164,1663.572
62435,13200.0,3471,207.402,945.439
62436,13200.0,4056,103.376,1395.016
62437,13200.0,4543,298.319,1489.043
62438,13200.0,3540,398.831,1546.013
62439,13200.0,4111,435.090,1657.758
62440,13201.0,3493,204.625,920.959
62441,13201.0,4132,89.315,1404.451
62442,13201.0,4565,295.137,1478.871
62443,13201.0,3569,395.633,1567.679
62444,13201.0,4475,423.500,1657.311
62445,13202.0,3625,199.294,899.740
62446,13202.0,4108,77.590,1413.411
62447,13202.0,4650,291.238,1463.295
62448,13202.0,7979,401.623,1639.738
62449,13203.0,3657,199.757,892.421
62450,13203.0,4106,68.974,1422.768
62451,13203.0,4587,288.567,1447.537
62452,13203.0,3335,385.996,1585.085
62453,13203.0,4894,404.447,1697.856
62454,13204.0,3561,199.401,888.826
62455,13204.0,4556,285.635,1429.335
62456,13204.0,4085,65.204,1441.944
62457,13204.0,3437,344.799,1635.780
62458,13204.0,4784,397.753,1735.038
62459,13205.0,3565,202.181,889.405
62460,13205.0,4480,283.974,1417.152
62461,13205.0,4096,66.242,1446.846
62462,13205.0,3518,309.150,1667.253
62463,13205.0,4709,378.983,1770.062
62464,13206.0,3579,205.351,890.850
62465,13206.0,4643,281.863,1398.749
62466,13206.0,3985,81.618,1450.301
62467,13206.0,3348,276.781,1699.303
62468,13206.0,4558,356.223,1800.541
62469,13207.0,3684,213.883,895.266
62470,13207.0,4561,280.734,1382.952
62471,13207.0,4099,93.230,1441.310
62472,13207.0,3292,264.987,1714.933
62473,13207.0,4422,342.025,1819.002
62474,13208.0,3538,225.518,896.456
62475,13208.0,4571,279.118,1358.723
62476,13208.0,3891,110.431,1432.365
62477,13208.0,3261,257.651,1729.870
62478,13208.0,4399,312.184,1829.781
